46457
42118
43010
34667
29512
32260
34349
34987
36728
34616
34447
35271
36480
38030
35509
35579
31989
32015
32329
32429
31474
22137
18311
25317
27678
29161
30164
29487
28554
25653
24839
26823
25967
28125
33830
32779
28737
28716
30559
30982
34710
44653
43477
38920
34307
36415
36380
39264
48403
45461
42736
32946
33444
33072
37351
44006
42367
41545
32171
33002
34557
38525
42984
41662
40187
32972
32958
32889
38672
48167
47476
47472
35282
35507
35549
40270
50483
48920
47741
36411
39925
38604
39806
54483
56715
53129
41446
41820
41187
40176
46649
56345
71250
66768
81255
61237
44719
53569
53857
48567
37697
39942
40940
44310
54552
54643
51956
41132
40930
40312
44633
50850
51127
50550
38294
39101
41147
45084
57743
71246
71015
84252
66659
45508
44260
47455
48728
45360
36601
37686
39264
45306
51054
51200
48436
37434
40049
40657
44944
48346
48596
47321
37699
38047
37988
41645
48949
51035
48568
37461
35345
37383
43541
48326
49185
46637
36465
37520
36998
41119
46657
46800
44915
35793
36568
37768
40582
48136
48308
45905
38870
42034
46945
59692
60128
58772
50727
37862
38941
42563
46907
52703
49689
49425
40124
40617
42477
44177
48619
48472
49514
40415
41488
40521
42486
47298
46951
50270
40485
41062
40824
42242
50444
50425
49889
38581
39391
39931
42480
48558
46971
46355
37698
39737
39699
40472
47242
48444
48283
39586
28825
32592
40355
48722
50718
51146
41581
42173
42760
44868
52298
51145
52333
40610
41886
42583
45983
50532
50459
50173
39860
40951
40372
41109
48579
47887
41521
32339
33264
35642
39326
46987
45079
41950
35701
35711
35951
39165
47380
48698
45335
35130
35528
35955
39932
43210
44558
42891
36148
39078
40919
45711
55121
70170
62514
64984
69360
69852
66293
61286
59083
49678
32475
33502
35436
39230
44583
45402
44756
36834
36662
37940
41943
51304
50696
47079
35168
36699
37606
43100
51094
49222
49792
35075
35719
38856
44285
50866
48666
47397
35009
34667
36826
41674
47760
49517
48513
34703
35111
35263
41801
47825
49831
48155
34516
34307
33731
39739
49005
46221
43557
34205
34903
34820
41247
49700
46727
45437
32720
30987
35467
39510
46902
44240
44507
33693
33536
34289
38832
44320
44331
45723
34401
34435
34484
38970
41783
40136
37789
32294
32510
32689
37442
45248
49863
50609
58365
53590
52188
41783
33851
34503
33341
31116
31845
33282
37442
43018
40773
41393
36205
38949
37440
40574
45635
43709
42154
34480
35106
35259
37619
43607
43624
44961
38897
38430
38972
39942
44216
42245
42192
38587
40467
43660
43013
31245
24502
31420
32602
34451
35773
35660
36917
34337
32813
30689
34972
39250
42324
51496
50164
46997
40063
38389
39923
45566
51848
51316
47989
39226
41457
42514
48074
56976
57302
50901
41221
40411
41455
50215
60158
59245
52699
43954
44619
45888
51755
62860
61260
58467
45045
45011
47810
52021
64981
65262
58938
49561
60157
84659
69939
80271
62957
45649
41987
44285
44682
48822
58031
58527
53633
42297
41431
42745
46102
51929
50760
52543
38874
40747
42844
44968
49061
57669
69652
71230
86250
72699
50769
52384
52782
48695
38093
37888
36915
44937
55559
55523
53458
41906
41772
42252
46761
55315
53111
55792
41192
40297
42263
47496
56292
53685
49275
39965
41125
39898
46343
53421
54059
52183
40276
41895
42875
42622
43947
51181
63978
63985
72117
61126
44071
49606
50659
50305
42357
41839
43907
49200
53911
53075
50762
